cosmology_parameters_cosmology_name,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,drizzle_parameters_output_pixel_scale,drizzle_parameters_psf_supersample_factor,drizzle_parameters_supersample_pixel_scale,los_parameters_alpha_dz_factor,los_parameters_c_0,los_parameters_conc_beta,los_parameters_conc_m_ref,los_parameters_conc_zeta,los_parameters_cone_angle,los_parameters_delta_los,los_parameters_dex_scatter,los_parameters_dz,los_parameters_m_max,los_parameters_m_min,los_parameters_r_max,los_parameters_r_min,los_parameters_z_min,main_deflector_parameters_M200,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,psf_parameters_kernel_point_source,psf_parameters_point_source_supersampling_factor,psf_parameters_psf_type,source_parameters_catalog_i,source_parameters_center_x,source_parameters_center_y,source_parameters_cosmos_folder,source_parameters_faintest_apparent_mag,source_parameters_max_z,source_parameters_min_flux_radius,source_parameters_minimum_size_in_pixels,source_parameters_output_ab_zeropoint,source_parameters_phi,source_parameters_random_rotation,source_parameters_smoothing_sigma,source_parameters_source_exclusion_list,source_parameters_z_source,subhalo_parameters_c_0,subhalo_parameters_conc_beta,subhalo_parameters_conc_m_ref,subhalo_parameters_conc_zeta,subhalo_parameters_dex_scatter,subhalo_parameters_k1,subhalo_parameters_k2,subhalo_parameters_m_max,subhalo_parameters_m_min,subhalo_parameters_m_pivot,subhalo_parameters_shmf_plaw_index,subhalo_parameters_sigma_sub
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.414901320633284,0.82490034378332,100000000.0,-0.2713947136026515,8.0,2.039497354933463,0.12951766517761884,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.13547325616674516,-0.014410143686866852,0.0,-0.02043087999819104,0.1572228000394681,1.862081990525009,0.02199780572486204,-0.016465608660616273,0.0,0.97687227801838,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,6018.0,0.00335215051906362,0.06435020809797991,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,5.601993555258483,1.0,0.0,79.0,1.5,16.414901320633284,0.82490034378332,100000000.0,-0.2713947136026515,0.12951766517761884,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.887874448037609,0.0021141789416656903
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,17.39782699140308,0.7322250788829212,100000000.0,-0.21060678372193836,8.0,1.5107555499933436,0.15229279352822644,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.09438575139627504,0.03843727767411417,0.0,0.05278599419445129,-0.0982894621569557,1.8541689903013676,-0.08366465062851854,-0.04354438781060746,0.0,1.2242293701056455,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,8549.0,0.25355900189196057,-0.052347307231960814,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,4.722097091552358,1.0,0.0,79.0,1.5,17.39782699140308,0.7322250788829212,100000000.0,-0.21060678372193836,0.15229279352822644,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8680497554089417,0.0020370823700479332
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.204929584249072,0.7093721057641438,100000000.0,-0.22432877568096626,8.0,1.2777671956289571,0.12699137124850748,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.1859345260697062,-0.005570638202207358,0.0,-0.10349617265749605,-0.08266715205483842,1.8627463007890666,-0.05163114380359766,-0.003308269124510914,0.0,1.15279553012714,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,21621.0,-0.0030814398269892558,-0.36804340696991844,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,4.309732865517091,1.0,0.0,79.0,1.5,16.204929584249072,0.7093721057641438,100000000.0,-0.22432877568096626,0.12699137124850748,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8851236733784562,0.000847288275913649
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,17.18458057358153,0.7941708337829765,100000000.0,-0.21116135762185798,8.0,1.107207014196402,0.11566021014449539,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.10989378776218885,0.06029012511507615,0.0,-0.07518435042060068,-0.18562020923761632,2.0828240429025806,0.013844456670506343,-0.04562125938051724,0.0,1.1348244143400152,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,32311.0,-0.05518863331895159,0.2992490507415188,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,2.502620390236043,1.0,0.0,79.0,1.5,17.18458057358153,0.7941708337829765,100000000.0,-0.21116135762185798,0.11566021014449539,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8502732701428957,0.00020784136602646028
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.900578980735872,0.6777681798997468,100000000.0,-0.26357452500798556,8.0,0.2871976637386482,0.15429119419233847,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.03970191663557803,-0.13475110384183356,0.0,0.00918490135330066,-0.011346101570131833,2.0006469733010825,0.04226288357183872,-0.03445376306616489,0.0,1.0005170495881315,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,11941.0,0.16383921568944992,0.2798659210899443,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,2.821817324510665,1.0,0.0,79.0,1.5,16.900578980735872,0.6777681798997468,100000000.0,-0.26357452500798556,0.15429119419233847,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.894979710826567,0.00195904672583791
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.46422831833423,0.7723396948657566,100000000.0,-0.213505443782733,8.0,1.453888538153189,0.12459116096678674,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.16790643480314724,-0.09062764963850133,0.0,-0.1463986786725508,0.15862819354174582,1.9895438742856084,-0.03430850851617392,-0.036288699547678015,0.0,0.9417808803159242,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,41019.0,-0.06456636509963838,0.02571517046526882,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,5.803247654840846,1.0,0.0,79.0,1.5,16.46422831833423,0.7723396948657566,100000000.0,-0.213505443782733,0.12459116096678674,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9185883124977032,0.0025218384177733005
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,17.12409190108978,0.8295661420823308,100000000.0,-0.23734763822906407,8.0,0.8150571404267777,0.14524428782588983,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.12078307571306594,0.027352659629672305,0.0,0.0853757894722738,0.092073886071049,1.9798989778749598,-0.08709579018995141,0.031195849814004507,0.0,1.360274286012487,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,45714.0,0.2051523985260431,0.030785816108503176,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,1.4885577681710775,1.0,0.0,79.0,1.5,17.12409190108978,0.8295661420823308,100000000.0,-0.23734763822906407,0.14524428782588983,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.829218094570586,0.0009979134032183114
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.517833184705545,0.6845336204422442,100000000.0,-0.24399496397503517,8.0,1.1825241729377134,0.1189771919598748,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.04240204495803802,0.13302116306980513,0.0,0.18612271936231872,-0.08507376513726735,1.992679856944085,0.008410792587937352,0.026847463257859406,0.0,1.1601941668301314,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,18237.0,0.2455748325985394,0.06642585425717686,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,1.0250301462556608,1.0,0.0,79.0,1.5,16.517833184705545,0.6845336204422442,100000000.0,-0.24399496397503517,0.1189771919598748,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9087369555621438,0.0025908755445143445
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.51948364054389,0.7001500167029596,100000000.0,-0.22908604635044091,8.0,0.8586754785026505,0.15765447078365408,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1163213803720041,0.04112235141551062,0.0,0.16531874488385234,0.02818801601483395,1.8882138408212543,0.027549873698225442,0.039652928561573486,0.0,1.3525359160168609,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,13500.0,-0.0549679902360276,0.0005313523995084118,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,1.0856577295387653,1.0,0.0,79.0,1.5,16.51948364054389,0.7001500167029596,100000000.0,-0.22908604635044091,0.15765447078365408,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8466307761387308,0.0026859666929783033
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.775633955395936,0.6048440538898394,100000000.0,-0.2220737216144339,8.0,1.5953153235573723,0.15711468368206707,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.112721725357384,0.08863796685879996,0.0,0.07729314059771814,-0.02477994524519933,2.055776095725544,-0.020393720813953055,-0.02138993663280641,0.0,1.048856984671434,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,37885.0,-0.2416584439089233,-0.081952605471409,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,4.853395153816129,1.0,0.0,79.0,1.5,16.775633955395936,0.6048440538898394,100000000.0,-0.2220737216144339,0.15711468368206707,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8607378737401394,0.0019412201013732028
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,17.732484860539625,0.5553469484024114,100000000.0,-0.27811529748694674,8.0,1.287937382180448,0.1576428506581558,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.2559296796678861,-0.12778466738349076,0.0,0.07771972820009215,-0.009677760217265248,2.0514884497769326,-0.005806861695886988,0.06070531565718254,0.0,1.170325052489016,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,55666.0,0.0472976096131057,-0.042442162581267255,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,5.788315766782418,1.0,0.0,79.0,1.5,17.732484860539625,0.5553469484024114,100000000.0,-0.27811529748694674,0.1576428506581558,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8872800292963066,0.0020155405754027707
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.97485979172756,0.5852968130342479,100000000.0,-0.22698109406410577,8.0,1.1144492263886214,0.11990065956903918,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.11011647434122292,-0.2456239611124244,0.0,-0.19345165666224606,0.11542870680333168,2.0306362003333045,0.021233799058363846,-0.013613508177286564,0.0,0.8869412646568441,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,6761.0,0.18015350208195277,0.13344753341626153,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,1.3657691192075674,1.0,0.0,79.0,1.5,16.97485979172756,0.5852968130342479,100000000.0,-0.22698109406410577,0.11990065956903918,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8518936386096192,0.003157684567559383
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,17.344765974579175,0.7416004312681703,100000000.0,-0.2785747047721402,8.0,0.3896616712128059,0.14413671785409105,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.11121563080300981,-0.030471761743777553,0.0,0.2093235316601565,0.08760234942148792,1.888064959850689,-0.018115248770223212,-0.08619869993680668,0.0,1.09883194344303,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,24752.0,-0.0371462465764763,-0.15293585177057692,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,4.193951365083872,1.0,0.0,79.0,1.5,17.344765974579175,0.7416004312681703,100000000.0,-0.2785747047721402,0.14413671785409105,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8834930020884342,0.0025462462456085524
planck18,1.58,1380.0,25.127,1.0,0.04,3.0,21.83,0.03,2.0,0.02,5.0,16.448532759220242,0.5844257966250513,100000000.0,-0.2553678199800353,8.0,0.8753305736225058,0.130324845012464,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.05220219554081601,-0.10552936801548342,0.0,0.13423176511496113,0.13942190391591489,1.8859446287165083,-0.03739766074658806,-0.03838178886570273,0.0,1.0576670846482406,0.5,"[9.36829274e-05 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 1.24910570e-04 1.24910570e-04
 1.24910570e-04 1.24910570e-04 9.36829274e-05]",2.0,PIXEL,43994.0,0.2746314610023574,0.32216666531522337,/opt/miniconda3/lib/python3.8/site-packages/datasets/cosmos/COSMOS_23.5_training_sample/,20.0,1.0,10.0,64.0,25.127,1.1562127025527893,1.0,0.0,79.0,1.5,16.448532759220242,0.5844257966250513,100000000.0,-0.2553678199800353,0.130324845012464,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8778671792274892,0.0015347603250228164
